bus,time,powerCB,solarPowToB,gridPowToB,mainPowToB,eB
3,574,0.0,0.0,0.0,0.0,369.65000000000146
4,574,75.0,0.0,75.0,0.0,381.0701508917493
5,574,0.0,0.0,0.0,0.0,376.9892207021882
6,574,0.0,0.0,0.0,0.0,654.50000000001
7,574,0.0,0.0,0.0,0.0,426.17500000002974
8,574,75.0,0.0,75.0,0.0,451.87427364171725
9,574,0.0,0.0,0.0,0.0,343.8332811668598
0,575,0.0,0.0,0.0,0.0,135.0
1,575,0.0,0.0,0.0,0.0,387.275
2,575,0.0,0.0,0.0,0.0,458.0270038671091
3,575,0.0,0.0,0.0,0.0,369.65000000000146
4,575,0.0,0.0,0.0,0.0,398.6951508917493
5,575,0.0,0.0,0.0,0.0,376.9892207021882
6,575,0.0,0.0,0.0,0.0,654.50000000001
7,575,0.0,0.0,0.0,0.0,426.17500000002974
8,575,75.0,0.0,75.0,0.0,469.49927364171725
9,575,0.0,0.0,0.0,0.0,343.8332811668598
0,576,0.0,0.0,0.0,0.0,135.0
1,576,0.0,0.0,0.0,0.0,387.275
2,576,0.0,0.0,0.0,0.0,458.0270038671091
3,576,0.0,0.0,0.0,0.0,369.65000000000146
4,576,0.0,0.0,0.0,0.0,398.6951508917493
5,576,0.0,0.0,0.0,0.0,376.9892207021882
6,576,0.0,0.0,0.0,0.0,654.50000000001
7,576,0.0,0.0,0.0,0.0,426.17500000002974
8,576,75.0,0.0,75.0,0.0,487.12427364171725
9,576,0.0,0.0,0.0,0.0,343.8332811668598
0,577,0.0,0.0,0.0,0.0,135.0
1,577,0.0,0.0,0.0,0.0,387.275
2,577,0.0,0.0,0.0,0.0,458.0270038671091
3,577,0.0,0.0,0.0,0.0,369.65000000000146
4,577,0.0,0.0,0.0,0.0,398.6951508917493
5,577,0.0,0.0,0.0,0.0,376.9892207021882
6,577,0.0,0.0,0.0,0.0,654.50000000001
7,577,0.0,0.0,0.0,0.0,426.17500000002974
8,577,75.0,0.0,75.0,0.0,504.74927364171725
9,577,0.0,0.0,0.0,0.0,343.8332811668598
0,578,0.0,0.0,0.0,0.0,135.0
1,578,0.0,0.0,0.0,0.0,387.275
2,578,0.0,0.0,0.0,0.0,458.0270038671091
3,578,0.0,0.0,0.0,0.0,369.65000000000146
4,578,0.0,0.0,0.0,0.0,398.6951508917493
5,578,0.0,0.0,0.0,0.0,376.9892207021882
6,578,0.0,0.0,0.0,0.0,654.50000000001
7,578,0.0,0.0,0.0,0.0,426.17500000002974
8,578,75.0,0.0,75.0,0.0,522.3742736417173
9,578,0.0,0.0,0.0,0.0,343.8332811668598
0,579,0.0,0.0,0.0,0.0,135.0
1,579,0.0,0.0,0.0,0.0,387.275
2,579,0.0,0.0,0.0,0.0,458.0270038671091
3,579,0.0,0.0,0.0,0.0,369.65000000000146
4,579,0.0,0.0,0.0,0.0,398.6951508917493
5,579,0.0,0.0,0.0,0.0,376.9892207021882
6,579,0.0,0.0,0.0,0.0,654.50000000001
7,579,0.0,0.0,0.0,0.0,426.17500000002974
8,579,49.47117599265771,0.0,49.47117599265771,0.0,539.9992736417173
9,579,0.0,0.0,0.0,0.0,343.8332811668598
0,580,0.0,0.0,0.0,0.0,135.0
1,580,0.0,0.0,0.0,0.0,387.275
2,580,0.0,0.0,0.0,0.0,458.0270038671091
3,580,0.0,0.0,0.0,0.0,369.65000000000146
4,580,0.0,0.0,0.0,0.0,398.6951508917493
5,580,0.0,0.0,0.0,0.0,376.9892207021882
6,580,0.0,0.0,0.0,0.0,654.50000000001
7,580,0.0,0.0,0.0,0.0,426.17500000002974
8,580,0.0,0.0,0.0,0.0,551.6249999999918
9,580,0.0,0.0,0.0,0.0,343.8332811668598
0,581,0.0,0.0,0.0,0.0,135.0
1,581,0.0,0.0,0.0,0.0,387.275
2,581,0.0,0.0,0.0,0.0,458.0270038671091
3,581,0.0,0.0,0.0,0.0,369.65000000000146
4,581,0.0,0.0,0.0,0.0,398.6951508917493
5,581,0.0,0.0,0.0,0.0,376.9892207021882
6,581,0.0,0.0,0.0,0.0,654.50000000001
7,581,0.0,0.0,0.0,0.0,426.17500000002974
8,581,75.0,0.0,75.0,0.0,551.6249999999918
9,581,0.0,0.0,0.0,0.0,343.8332811668598
0,582,0.0,0.0,0.0,0.0,135.0
1,582,0.0,0.0,0.0,0.0,387.275
2,582,0.0,0.0,0.0,0.0,458.0270038671091
3,582,0.0,0.0,0.0,0.0,369.65000000000146
4,582,0.0,0.0,0.0,0.0,398.6951508917493
5,582,0.0,0.0,0.0,0.0,376.9892207021882
6,582,0.0,0.0,0.0,0.0,654.50000000001
7,582,0.0,0.0,0.0,0.0,426.17500000002974
8,582,0.0,0.0,0.0,0.0,569.2499999999918
9,582,0.0,0.0,0.0,0.0,343.8332811668598
0,583,0.0,0.0,0.0,0.0,135.0
1,583,0.0,0.0,0.0,0.0,387.275
2,583,0.0,0.0,0.0,0.0,458.0270038671091
3,583,0.0,0.0,0.0,0.0,369.65000000000146
4,583,0.0,0.0,0.0,0.0,398.6951508917493
5,583,0.0,0.0,0.0,0.0,376.9892207021882
6,583,0.0,0.0,0.0,0.0,654.5000000000098
7,583,0.0,0.0,0.0,0.0,426.17500000002974
8,583,75.0,0.0,75.0,0.0,569.2499999999918
9,583,0.0,0.0,0.0,0.0,343.8332811668598
0,584,0.0,0.0,0.0,0.0,135.0
1,584,0.0,0.0,0.0,0.0,387.275
2,584,0.0,0.0,0.0,0.0,458.0270038671091
3,584,0.0,0.0,0.0,0.0,369.65000000000146
4,584,0.0,0.0,0.0,0.0,398.6951508917493
5,584,0.0,0.0,0.0,0.0,376.9892207021882
6,584,0.0,0.0,0.0,0.0,654.5000000000098
7,584,0.0,0.0,0.0,0.0,426.17500000002974
8,584,0.0,0.0,0.0,0.0,586.8749999999918
9,584,0.0,0.0,0.0,0.0,343.8332811668598
0,585,0.0,0.0,0.0,0.0,135.0
1,585,0.0,0.0,0.0,0.0,387.275
2,585,0.0,0.0,0.0,0.0,458.0270038671091
3,585,0.0,0.0,0.0,0.0,369.65000000000146
4,585,0.0,0.0,0.0,0.0,398.6951508917493
5,585,0.0,0.0,0.0,0.0,376.9892207021882
6,585,0.0,0.0,0.0,0.0,654.5000000000098
7,585,0.0,0.0,0.0,0.0,426.17500000002974
8,585,75.0,0.0,75.0,0.0,586.8749999999918
9,585,0.0,0.0,0.0,0.0,343.8332811668598
0,586,0.0,0.0,0.0,0.0,135.0
1,586,0.0,0.0,0.0,0.0,387.275
2,586,0.0,0.0,0.0,0.0,458.0270038671091
3,586,0.0,0.0,0.0,0.0,369.65000000000146
4,586,0.0,0.0,0.0,0.0,398.6951508917493
5,586,0.0,0.0,0.0,0.0,376.9892207021882
6,586,0.0,0.0,0.0,0.0,654.5000000000098
7,586,0.0,0.0,0.0,0.0,426.17500000002974
8,586,75.0,0.0,75.0,0.0,604.4999999999918
9,586,0.0,0.0,0.0,0.0,343.8332811668598
0,587,0.0,0.0,0.0,0.0,135.0
1,587,0.0,0.0,0.0,0.0,387.275
2,587,0.0,0.0,0.0,0.0,458.0270038671091
3,587,0.0,0.0,0.0,0.0,369.65000000000146
4,587,0.0,0.0,0.0,0.0,398.6951508917493
5,587,0.0,0.0,0.0,0.0,376.9892207021882
6,587,0.0,0.0,0.0,0.0,654.5000000000098
7,587,0.0,0.0,0.0,0.0,426.17500000002974
8,587,75.0,0.0,75.0,0.0,622.1249999999918
9,587,0.0,0.0,0.0,0.0,343.8332811668598
0,588,0.0,0.0,0.0,0.0,135.0
1,588,0.0,0.0,0.0,0.0,387.275
2,588,0.0,0.0,0.0,0.0,458.0270038671091
3,588,0.0,0.0,0.0,0.0,369.65000000000146
4,588,0.0,0.0,0.0,0.0,398.6951508917493
5,588,0.0,0.0,0.0,0.0,376.9892207021882
6,588,0.0,0.0,0.0,0.0,654.5000000000098
7,588,0.0,0.0,0.0,0.0,426.17500000002974
8,588,0.0,0.0,0.0,0.0,639.7499999999918
9,588,0.0,0.0,0.0,0.0,343.8332811668598
0,589,0.0,0.0,0.0,0.0,135.0
1,589,0.0,0.0,0.0,0.0,387.275
2,589,0.0,0.0,0.0,0.0,458.0270038671091
3,589,0.0,0.0,0.0,0.0,369.65000000000146
4,589,0.0,0.0,0.0,0.0,398.6951508917493
5,589,0.0,0.0,0.0,0.0,376.9892207021882
6,589,0.0,0.0,0.0,0.0,654.5000000000098
7,589,0.0,0.0,0.0,0.0,426.17500000002974
8,589,75.0,0.0,75.0,0.0,639.7499999999918
9,589,0.0,0.0,0.0,0.0,343.8332811668598
0,590,0.0,0.0,0.0,0.0,135.0
1,590,0.0,0.0,0.0,0.0,387.275
2,590,0.0,0.0,0.0,0.0,458.0270038671091
3,590,0.0,0.0,0.0,0.0,369.65000000000146
4,590,0.0,0.0,0.0,0.0,398.6951508917493
5,590,0.0,0.0,0.0,0.0,376.9892207021882
6,590,0.0,0.0,0.0,0.0,654.5000000000098
7,590,0.0,0.0,0.0,0.0,426.17500000002974
8,590,75.0,0.0,75.0,0.0,657.3749999999918
9,590,0.0,0.0,0.0,0.0,343.8332811668598
0,591,0.0,0.0,0.0,0.0,135.0
1,591,0.0,0.0,0.0,0.0,387.275
2,591,0.0,0.0,0.0,0.0,458.0270038671091
3,591,0.0,0.0,0.0,0.0,369.65000000000146
4,591,0.0,0.0,0.0,0.0,398.6951508917493
5,591,0.0,0.0,0.0,0.0,376.9892207021882
6,591,0.0,0.0,0.0,0.0,654.5000000000098
7,591,0.0,0.0,0.0,0.0,426.17500000002974
8,591,0.0,0.0,0.0,0.0,674.9999999999918
9,591,0.0,0.0,0.0,0.0,343.8332811668598
0,592,0.0,0.0,0.0,0.0,135.0
1,592,0.0,0.0,0.0,0.0,387.275
2,592,0.0,0.0,0.0,0.0,458.0270038671091
3,592,0.0,0.0,0.0,0.0,369.65000000000146
4,592,0.0,0.0,0.0,0.0,398.6951508917493
5,592,0.0,0.0,0.0,0.0,376.9892207021882
6,592,0.0,0.0,0.0,0.0,654.5000000000098
7,592,0.0,0.0,0.0,0.0,426.17500000002974
8,592,0.0,0.0,0.0,0.0,674.9999999999918
9,592,0.0,0.0,0.0,0.0,343.8332811668598
0,593,0.0,0.0,0.0,0.0,135.0
1,593,0.0,0.0,0.0,0.0,387.275
2,593,0.0,0.0,0.0,0.0,458.0270038671091
3,593,0.0,0.0,0.0,0.0,369.65000000000146
4,593,0.0,0.0,0.0,0.0,398.6951508917493
5,593,0.0,0.0,0.0,0.0,376.9892207021882
6,593,0.0,0.0,0.0,0.0,654.5000000000098
7,593,0.0,0.0,0.0,0.0,426.17500000002974
8,593,0.0,0.0,0.0,0.0,674.9999999999918
9,593,0.0,0.0,0.0,0.0,343.8332811668598
0,594,0.0,0.0,0.0,0.0,135.0
1,594,0.0,0.0,0.0,0.0,387.275
2,594,0.0,0.0,0.0,0.0,458.0270038671091
3,594,0.0,0.0,0.0,0.0,369.65000000000146
4,594,0.0,0.0,0.0,0.0,398.6951508917493
5,594,0.0,0.0,0.0,0.0,376.9892207021882
6,594,0.0,0.0,0.0,0.0,654.5000000000098
7,594,0.0,0.0,0.0,0.0,426.17500000002974
8,594,0.0,0.0,0.0,0.0,674.9999999999918
9,594,0.0,0.0,0.0,0.0,343.8332811668598
0,595,0.0,0.0,0.0,0.0,135.0
1,595,0.0,0.0,0.0,0.0,387.275
2,595,0.0,0.0,0.0,0.0,458.0270038671091
3,595,0.0,0.0,0.0,0.0,369.65000000000146
4,595,0.0,0.0,0.0,0.0,398.6951508917493
5,595,0.0,0.0,0.0,0.0,376.9892207021882
6,595,0.0,0.0,0.0,0.0,654.5000000000098
7,595,0.0,0.0,0.0,0.0,426.17500000002974
8,595,0.0,0.0,0.0,0.0,674.9999999999918
9,595,0.0,0.0,0.0,0.0,343.8332811668598
0,596,0.0,0.0,0.0,0.0,135.0
1,596,0.0,0.0,0.0,0.0,387.275
2,596,0.0,0.0,0.0,0.0,458.0270038671091
3,596,0.0,0.0,0.0,0.0,369.65000000000146
4,596,0.0,0.0,0.0,0.0,398.6951508917493
5,596,0.0,0.0,0.0,0.0,376.9892207021882
6,596,0.0,0.0,0.0,0.0,654.5000000000098
7,596,0.0,0.0,0.0,0.0,426.17500000002974
8,596,0.0,0.0,0.0,0.0,674.9999999999918
9,596,0.0,0.0,0.0,0.0,343.8332811668598
0,597,0.0,0.0,0.0,0.0,135.0
1,597,0.0,0.0,0.0,0.0,387.275
2,597,0.0,0.0,0.0,0.0,458.0270038671091
3,597,0.0,0.0,0.0,0.0,369.65000000000146
4,597,0.0,0.0,0.0,0.0,398.6951508917493
5,597,0.0,0.0,0.0,0.0,376.9892207021882
6,597,0.0,0.0,0.0,0.0,654.5000000000098
7,597,0.0,0.0,0.0,0.0,426.17500000002974
8,597,0.0,0.0,0.0,0.0,674.9999999999918
9,597,0.0,0.0,0.0,0.0,343.8332811668598
0,598,0.0,0.0,0.0,0.0,135.0
1,598,0.0,0.0,0.0,0.0,387.275
2,598,0.0,0.0,0.0,0.0,458.0270038671091
3,598,0.0,0.0,0.0,0.0,369.65000000000146
4,598,0.0,0.0,0.0,0.0,398.6951508917493
5,598,0.0,0.0,0.0,0.0,376.9892207021882
6,598,0.0,0.0,0.0,0.0,654.5000000000098
7,598,0.0,0.0,0.0,0.0,426.17500000002974
8,598,0.0,0.0,0.0,0.0,674.9999999999918
9,598,0.0,0.0,0.0,0.0,343.8332811668598
0,599,0.0,0.0,0.0,0.0,135.0
1,599,0.0,0.0,0.0,0.0,387.275
2,599,0.0,0.0,0.0,0.0,458.0270038671091
3,599,0.0,0.0,0.0,0.0,369.65000000000146
4,599,0.0,0.0,0.0,0.0,398.6951508917493
5,599,0.0,0.0,0.0,0.0,376.9892207021882
6,599,0.0,0.0,0.0,0.0,654.5000000000098
7,599,75.0,0.0,75.0,0.0,426.17500000002974
8,599,0.0,0.0,0.0,0.0,674.9999999999918
9,599,0.0,0.0,0.0,0.0,343.8332811668598
0,600,0.0,0.0,0.0,0.0,135.0
1,600,0.0,0.0,0.0,0.0,387.275
2,600,0.0,0.0,0.0,0.0,458.0270038671091
3,600,0.0,0.0,0.0,0.0,369.65000000000146
4,600,0.0,0.0,0.0,0.0,398.6951508917493
5,600,0.0,0.0,0.0,0.0,376.9892207021882
6,600,0.0,0.0,0.0,0.0,654.5000000000095
7,600,75.0,0.0,75.0,0.0,443.80000000002974
8,600,0.0,0.0,0.0,0.0,674.9999999999918
9,600,0.0,0.0,0.0,0.0,343.8332811668598
0,601,0.0,0.0,0.0,0.0,135.0
1,601,0.0,0.0,0.0,0.0,387.275
2,601,0.0,0.0,0.0,0.0,458.0270038671091
3,601,0.0,0.0,0.0,0.0,369.65000000000146
4,601,0.0,0.0,0.0,0.0,398.6951508917493
5,601,0.0,0.0,0.0,0.0,376.9892207021882
6,601,0.0,0.0,0.0,0.0,654.5000000000095
7,601,75.0,0.0,75.0,0.0,461.42500000002974
8,601,0.0,0.0,0.0,0.0,674.9999999999918
9,601,0.0,0.0,0.0,0.0,343.8332811668598
0,602,0.0,0.0,0.0,0.0,135.0
1,602,0.0,0.0,0.0,0.0,387.275
2,602,0.0,0.0,0.0,0.0,458.0270038671091
3,602,0.0,0.0,0.0,0.0,369.65000000000146
4,602,0.0,0.0,0.0,0.0,398.6951508917493
5,602,0.0,0.0,0.0,0.0,376.9892207021882
6,602,0.0,0.0,0.0,0.0,654.5000000000095
7,602,75.0,13.507918313568773,61.49208168643123,0.0,479.05000000002974
8,602,0.0,0.0,0.0,0.0,674.9999999999918
9,602,0.0,0.0,0.0,0.0,343.8332811668598
0,603,0.0,0.0,0.0,0.0,135.0
1,603,0.0,0.0,0.0,0.0,387.275
2,603,0.0,0.0,0.0,0.0,458.0270038671091
3,603,0.0,0.0,0.0,0.0,369.65000000000146
4,603,0.0,0.0,0.0,0.0,398.6951508917493
5,603,0.0,0.0,0.0,0.0,376.9892207021882
6,603,0.0,0.0,0.0,0.0,654.5000000000095
7,603,75.0,13.507918313568773,61.49208168643123,0.0,496.67500000002974
8,603,0.0,0.0,0.0,0.0,674.9999999999918
9,603,0.0,0.0,0.0,0.0,343.8332811668598
0,604,0.0,0.0,0.0,0.0,135.0
1,604,0.0,0.0,0.0,0.0,387.275
2,604,75.0,0.0,75.0,0.0,458.0270038671091
3,604,0.0,0.0,0.0,0.0,369.65000000000146
4,604,0.0,0.0,0.0,0.0,398.6951508917493
5,604,0.0,0.0,0.0,0.0,376.9892207021882
6,604,0.0,0.0,0.0,0.0,654.5000000000095
7,604,75.0,34.55696523351739,40.44303476648261,0.0,514.3000000000297
8,604,0.0,0.0,0.0,0.0,674.9999999999918
9,604,0.0,0.0,0.0,0.0,343.8332811668598
0,605,0.0,0.0,0.0,0.0,135.0
1,605,0.0,0.0,0.0,0.0,387.275
2,605,75.0,0.0,75.0,0.0,475.6520038671091
3,605,0.0,0.0,0.0,0.0,369.65000000000146
4,605,0.0,0.0,0.0,0.0,398.6951508917493
5,605,0.0,0.0,0.0,0.0,376.9892207021882
6,605,0.0,0.0,0.0,0.0,654.5000000000095
7,605,75.0,34.55696523351739,40.44303476648261,0.0,531.9250000000297
8,605,0.0,0.0,0.0,0.0,674.9999999999918
9,605,0.0,0.0,0.0,0.0,343.8332811668598
0,606,0.0,0.0,0.0,0.0,135.0
1,606,0.0,0.0,0.0,0.0,387.275
2,606,75.0,0.0,75.0,0.0,493.2770038671091
3,606,0.0,0.0,0.0,0.0,369.65000000000146
4,606,0.0,0.0,0.0,0.0,398.6951508917493
5,606,0.0,0.0,0.0,0.0,376.9892207021882
6,606,0.0,0.0,0.0,0.0,654.5000000000082
7,606,75.0,59.07529956816858,15.924700431831418,0.0,549.5500000000297
8,606,0.0,0.0,0.0,0.0,674.9999999999918
9,606,0.0,0.0,0.0,0.0,343.8332811668598
0,607,0.0,0.0,0.0,0.0,135.0
1,607,0.0,0.0,0.0,0.0,387.275
2,607,75.0,59.07529956816858,15.924700431831418,0.0,510.9020038671091
3,607,0.0,0.0,0.0,0.0,369.65000000000146
4,607,0.0,0.0,0.0,0.0,398.6951508917493
5,607,0.0,0.0,0.0,0.0,376.9892207021882
6,607,0.0,0.0,0.0,0.0,654.5000000000082
7,607,75.0,0.0,75.0,0.0,567.1750000000297
8,607,0.0,0.0,0.0,0.0,674.9999999999918
9,607,0.0,0.0,0.0,0.0,343.8332811668598
0,608,0.0,0.0,0.0,0.0,135.0
1,608,0.0,0.0,0.0,0.0,387.275
2,608,75.0,75.0,0.0,0.0,528.5270038671091
3,608,0.0,0.0,0.0,0.0,369.65000000000146
4,608,0.0,0.0,0.0,0.0,398.6951508917493
5,608,0.0,0.0,0.0,0.0,376.9892207021882
6,608,0.0,0.0,0.0,0.0,654.5000000000082
7,608,75.0,10.471506477546868,64.52849352245313,0.0,584.8000000000297
8,608,0.0,0.0,0.0,0.0,674.9999999999918
9,608,0.0,0.0,0.0,0.0,343.8332811668598
0,609,59.20701104207228,59.20701104207227,0.0,0.0,135.0
1,609,0.0,0.0,0.0,0.0,387.275
2,609,75.0,0.0,75.0,0.0,546.1520038671091
3,609,0.0,0.0,0.0,0.0,269.25000000000136
4,609,0.0,0.0,0.0,0.0,398.6951508917493
5,609,0.0,0.0,0.0,0.0,376.98922070218816
6,609,0.0,0.0,0.0,0.0,654.5000000000082
7,609,75.0,26.264495435480057,48.73550456451994,0.0,602.4250000000297
8,609,0.0,0.0,0.0,0.0,674.9999999999918
9,609,0.0,0.0,0.0,0.0,343.83328116685976
0,610,0.0,0.0,0.0,0.0,148.91364759488698
1,610,0.0,0.0,0.0,0.0,387.275
2,610,36.532352796645384,36.532352796645384,0.0,0.0,563.7770038671091
3,610,0.0,0.0,0.0,0.0,269.25000000000136
4,610,0.0,0.0,0.0,0.0,398.6951508917493
5,610,0.0,0.0,0.0,0.0,376.98922070218816
6,610,0.0,0.0,0.0,0.0,654.5000000000069
7,610,75.0,75.0,0.0,0.0,620.0500000000297
8,610,0.0,0.0,0.0,0.0,674.9999999999918
9,610,0.0,0.0,0.0,0.0,343.83328116685976
0,611,0.0,0.0,0.0,0.0,148.91364759488698
1,611,0.0,0.0,0.0,0.0,387.275
2,611,36.53235279663659,36.532352796645384,0.0,0.0,572.3621067743208
3,611,0.0,0.0,0.0,0.0,269.2500000000013
4,611,0.0,0.0,0.0,0.0,398.6951508917493
5,611,0.0,0.0,0.0,0.0,167.9892207021882
6,611,0.0,0.0,0.0,0.0,654.5000000000069
7,611,75.0,75.0,0.0,8.640199666842818e-12,637.6750000000297
8,611,0.0,0.0,0.0,0.0,674.9999999999918
9,611,0.0,0.0,0.0,0.0,343.8332811668597
0,612,64.45131308812434,64.45131308812434,0.0,0.0,148.91364759488698
1,612,0.0,0.0,0.0,0.0,387.275
2,612,72.33651367825622,72.33651367825622,0.0,0.0,580.9472096815304
3,612,0.0,0.0,0.0,0.0,269.2500000000013
4,612,0.0,0.0,0.0,0.0,398.6951508917493
5,612,0.0,0.0,0.0,0.0,167.9892207021882
6,612,0.0,0.0,0.0,0.0,654.5000000000066
7,612,0.0,0.0,0.0,0.0,655.3000000000318
8,612,0.0,0.0,0.0,0.0,674.9999999999918
9,612,0.0,0.0,0.0,0.0,343.8332811668597
0,613,75.0,75.0,0.0,0.0,164.0597061705962
1,613,0.0,0.0,0.0,0.0,286.875
2,613,61.78782676638056,61.78782676638056,0.0,0.0,597.9462903959205
3,613,0.0,0.0,0.0,0.0,269.2500000000013
4,613,0.0,0.0,0.0,0.0,307.4951508917493
5,613,0.0,0.0,0.0,0.0,167.9892207021882
6,613,0.0,0.0,0.0,0.0,654.5000000000066
7,613,0.0,0.0,0.0,0.0,655.3000000000318
8,613,0.0,0.0,0.0,0.0,674.9999999999918
9,613,0.0,0.0,0.0,0.0,343.8332811668597
0,614,75.0,75.0,0.0,0.0,181.6847061705962
1,614,0.0,0.0,0.0,0.0,286.875
2,614,75.0,75.0,0.0,0.0,612.46642968602
3,614,0.0,0.0,0.0,0.0,269.2500000000013
4,614,0.0,0.0,0.0,0.0,307.4951508917493
5,614,0.0,0.0,0.0,0.0,167.9892207021882
6,614,0.0,0.0,0.0,0.0,654.5000000000066
7,614,0.0,0.0,0.0,0.0,655.3000000000318
8,614,0.0,0.0,0.0,0.0,674.9999999999918
9,614,9.858378013384709,9.858378013384709,0.0,0.0,343.8332811668597
0,615,75.0,75.0,0.0,0.0,199.3097061705962
1,615,0.0,0.0,0.0,0.0,286.875
2,615,9.858378013384709,9.858378013384709,0.0,0.0,630.09142968602
3,615,0.0,0.0,0.0,0.0,269.2500000000013
4,615,0.0,0.0,0.0,0.0,307.4951508917493
5,615,0.0,0.0,0.0,0.0,167.9892207021882
6,615,0.0,0.0,0.0,0.0,654.5000000000048
7,615,0.0,0.0,0.0,0.0,655.3000000000245
8,615,0.0,0.0,0.0,0.0,674.9999999999918
9,615,75.0,75.0,0.0,0.0,346.1500000000051
0,616,75.0,75.0,0.0,0.0,216.9347061705962
1,616,0.0,0.0,0.0,0.0,286.875
2,616,31.880219067388595,31.880219067388595,0.0,0.0,632.4081485191654
3,616,0.0,0.0,0.0,0.0,269.2500000000013
4,616,0.0,0.0,0.0,0.0,307.4951508917493
5,616,0.0,0.0,0.0,0.0,167.9892207021882
6,616,0.0,0.0,0.0,0.0,654.5000000000048
7,616,0.0,0.0,0.0,0.0,655.3000000000245
8,616,0.0,0.0,0.0,0.0,674.9999999999918
9,616,75.0,75.0,0.0,0.0,363.7750000000051
0,617,75.0,75.0,0.0,0.0,234.5597061705962
1,617,0.0,0.0,0.0,0.0,286.875
2,617,0.0,0.0,0.0,0.0,639.9000000000017
3,617,0.0,0.0,0.0,0.0,269.2500000000013
4,617,0.0,0.0,0.0,0.0,307.4951508917493
5,617,31.880219067388595,31.880219067388595,0.0,0.0,167.9892207021882
6,617,0.0,0.0,0.0,0.0,654.5000000000048
7,617,0.0,0.0,0.0,0.0,655.3000000000245
8,617,0.0,0.0,0.0,0.0,674.9999999999918
9,617,75.0,75.0,0.0,0.0,381.4000000000051
0,618,75.0,75.0,0.0,0.0,252.1847061705962
1,618,0.0,0.0,0.0,0.0,286.875
2,618,0.0,0.0,0.0,0.0,639.9000000000017
3,618,0.0,0.0,0.0,0.0,269.2500000000013
4,618,0.0,0.0,0.0,0.0,307.4951508917493
5,618,48.722282506234706,48.722282506234706,0.0,0.0,175.4810721830245
6,618,0.0,0.0,0.0,0.0,654.5000000000048
7,618,0.0,0.0,0.0,0.0,655.3000000000245
8,618,0.0,0.0,0.0,0.0,674.9999999999918
9,618,75.0,75.0,0.0,0.0,399.0250000000051
0,619,75.0,75.0,0.0,0.0,269.8097061705962
1,619,0.0,0.0,0.0,0.0,286.875
2,619,0.0,0.0,0.0,0.0,639.9000000000017
3,619,0.0,0.0,0.0,0.0,269.2500000000013
4,619,0.0,0.0,0.0,0.0,307.4951508917493
5,619,48.722282506234706,48.722282506234706,0.0,0.0,186.93080857198967
6,619,0.0,0.0,0.0,0.0,654.5000000000048
7,619,0.0,0.0,0.0,0.0,655.3000000000245
8,619,0.0,0.0,0.0,0.0,674.9999999999918
9,619,75.0,75.0,0.0,0.0,416.6500000000051
0,620,75.0,75.0,0.0,0.0,287.4347061705962
1,620,0.0,0.0,0.0,0.0,286.875
2,620,0.0,0.0,0.0,0.0,639.9000000000017
3,620,0.0,0.0,0.0,0.0,269.2500000000013
4,620,0.0,0.0,0.0,0.0,307.4951508917493
5,620,61.89818853998929,61.89818853998929,0.0,0.0,198.38054496095484
6,620,0.0,0.0,0.0,0.0,654.5000000000048
7,620,0.0,0.0,0.0,0.0,655.3000000000245
8,620,0.0,0.0,0.0,0.0,674.9999999999918
9,620,75.0,75.0,0.0,0.0,434.2750000000051
0,621,75.0,75.0,0.0,0.0,305.0597061705962
1,621,0.0,0.0,0.0,0.0,286.875
2,621,0.0,0.0,0.0,0.0,639.9000000000017
3,621,0.0,0.0,0.0,0.0,269.25000000000125
4,621,0.0,0.0,0.0,0.0,307.4951508917493
5,621,61.89818853998929,61.89818853998929,0.0,0.0,212.9266192678523
6,621,0.0,0.0,0.0,0.0,654.5000000000048
7,621,0.0,0.0,0.0,0.0,655.3000000000245
8,621,0.0,0.0,0.0,0.0,674.9999999999917
9,621,75.0,75.0,0.0,0.0,451.9000000000051
0,622,75.0,75.0,0.0,0.0,322.6847061705962
1,622,0.0,0.0,0.0,0.0,286.875
2,622,0.0,0.0,0.0,0.0,639.9000000000017
3,622,0.0,0.0,0.0,0.0,269.25000000000125
4,622,0.0,0.0,0.0,0.0,307.4951508917493
5,622,70.74763447022096,70.74763447022096,0.0,0.0,227.47269357474977
6,622,0.0,0.0,0.0,0.0,654.5000000000048
7,622,0.0,0.0,0.0,0.0,655.3000000000245
8,622,0.0,0.0,0.0,0.0,674.9999999999917
9,622,75.0,75.0,0.0,0.0,469.5250000000051
0,623,75.0,75.0,0.0,0.0,340.3097061705962
1,623,0.0,0.0,0.0,0.0,286.875
2,623,0.0,0.0,0.0,0.0,639.9000000000017
3,623,0.0,0.0,0.0,0.0,269.25000000000125
4,623,0.0,0.0,0.0,0.0,307.4951508917493
5,623,70.74763447022096,70.74763447022096,0.0,0.0,244.0983876752517
6,623,0.0,0.0,0.0,0.0,654.5000000000048
7,623,0.0,0.0,0.0,0.0,655.3000000000245
8,623,0.0,0.0,0.0,0.0,674.9999999999917
9,623,75.0,75.0,0.0,0.0,487.1500000000051
0,624,75.0,75.0,0.0,0.0,357.9347061705962
1,624,0.0,0.0,0.0,0.0,286.875
2,624,0.0,0.0,0.0,0.0,639.9000000000017
3,624,0.0,0.0,0.0,0.0,269.25000000000125
4,624,0.0,0.0,0.0,0.0,307.4951508917493
5,624,75.0,75.0,0.0,0.0,260.72408177575363
